,player_id,court_surface,first_serve_made_perc,tie_breaks_won_perc,break_points_made_player_perc,break_points_made_opponent_perc,break_points_saved_player_perc,service_games_won_perc,return_games_won_perc,aces_to_total_serves,aces_to_serves_made
0,novak-djokovic,Hard,0.39356666293935666,0.6493506493506493,0.30718270571827055,0.6012121212121212,0.3316532258064516,0.9968430826369545,0.11290622098421542,0.04461590070446159,0.11336300786059286
1,novak-djokovic,Clay,0.4026013081723179,0.64,0.30791161796151106,0.6207289293849658,0.3055045871559633,1.0023364485981308,0.09190031152647975,0.02856928050522517,0.07096171802054155
2,novak-djokovic,Grass,0.40639861651534803,0.6333333333333333,0.2673559822747415,0.575,0.3695652173913043,0.9841954022988506,0.10488505747126436,0.057933419801124084,0.1425531914893617
3,novak-djokovic,Carpet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,novak-djokovic,All surfaces,0.3980114300282564,0.6439393939393939,0.3019401778496362,0.6038781163434903,0.32798165137614677,0.9964686998394864,0.10593900481540931,0.04204465784274151,0.10563681007793317
5,daniil-medvedev,Hard,0.3697281793885666,0.5151515151515151,0.29985955056179775,0.6171470805617147,0.31017964071856285,0.6959553695955369,0.201301720130172,0.05684114464506877,0.153737658674189
6,daniil-medvedev,Clay,0.3548864758144126,0.391304347826087,0.2916666666666667,0.6173120728929385,0.30996309963099633,0.3367852318775326,0.3845114813147231,0.031095755182625865,0.08762169680111266
7,daniil-medvedev,Grass,0.3863042341871406,0.7272727272727273,0.3055555555555556,0.6,0.3333333333333333,0.7256977863330125,0.1867179980750722,0.0687401986408782,0.17794316644113667
8,daniil-medvedev,Carpet,0.38095238095238093,0.75,0.3235294117647059,0.58,0.3620689655172414,0.11926605504587157,0.4969418960244648,0.047619047619047616,0.125
9,daniil-medvedev,All surfaces,0.37006641566902154,0.5277777777777778,0.29971181556195964,0.6141769743101808,0.31409759876065063,0.5567185978578384,0.2725170399221032,0.054190109564702396,0.14643347050754457
10,alexander-zverev,Hard,0.3795310186732891,0.5833333333333334,0.2846441947565543,0.611318407960199,0.3179043743641913,0.840147179067866,0.11201962387571546,0.05654520273174459,0.1489870391342645
11,alexander-zverev,Clay,0.3819117016716674,0.673469387755102,0.30466472303207,0.6327361563517915,0.2902187902187902,0.6903681290973273,0.19490670700958143,0.04050578654093442,0.10606060606060606
12,alexander-zverev,Grass,0.39052762775238886,0.5789473684210527,0.3201219512195122,0.6272401433691757,0.29714285714285715,0.8161512027491409,0.12800687285223367,0.0635646032405484,0.16276595744680852
13,alexander-zverev,Carpet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,alexander-zverev,All surfaces,0.3817010892807728,0.6118421052631579,0.2964869775893398,0.6211878009630819,0.3049095607235142,0.7780882059469167,0.14667730991818,0.05174712585846897,0.13556976207737428
15,rafael-nadal,Hard,0.40545246082636205,0.5972222222222222,0.29959875167186806,0.592686002522068,0.34361702127659577,0.9670138888888888,0.1017795138888889,0.025648647500955454,0.06325932132383745
16,rafael-nadal,Clay,0.4097530412990132,0.631578947368421,0.3198329853862213,0.6030478955007257,0.32912154031287605,0.9973031283710896,0.13646170442286948,0.017281887954889573,0.04217635066258919
17,rafael-nadal,Grass,0.40853658536585363,0.35714285714285715,0.29,0.5729537366548043,0.37267080745341613,0.9899244332493703,0.06423173803526448,0.04024390243902439,0.09850746268656717
18,rafael-nadal,Carpet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,rafael-nadal,All surfaces,0.40748258621426436,0.5806451612903226,0.3088294856217092,0.5953775038520801,0.3398033126293996,0.9813391877058177,0.11262349066959386,0.023503269091064486,0.057679198783493264
20,stefanos-tsitsipas,Hard,0.3725440379403794,0.5930232558139535,0.2777777777777778,0.6171497584541062,0.3101761252446184,0.4820595986215285,0.2848165416582201,0.06368563685636856,0.17094794271425323
21,stefanos-tsitsipas,Clay,0.36011115321460146,0.6233766233766234,0.30627871362940273,0.612736660929432,0.3160112359550562,0.3034959661928544,0.41260084517864004,0.04041935076417835,0.11224131883549632
22,stefanos-tsitsipas,Grass,0.38352027610008627,0.4,0.24666666666666667,0.6183206106870229,0.30864197530864196,0.5585798816568047,0.24733727810650888,0.06859361518550475,0.17885264341957255
23,stefanos-tsitsipas,Carpet,0.39316239316239315,0.6,0.19230769230769232,0.625,0.3,0.5837837837837838,0.2,0.08376068376068375,0.21304347826086956
24,stefanos-tsitsipas,All surfaces,0.36985151140180306,0.5851063829787234,0.2849298352654057,0.6157760814249363,0.3119834710743802,0.40630316053361987,0.3401378816366729,0.05656708502739968,0.15294539371490024
25,matteo-berrettini,Hard,0.3771379086382334,0.5555555555555556,0.26203966005665724,0.6074918566775245,0.3230563002680965,0.6232029421598128,0.2433968572383818,0.06397488633903442,0.16963260619977039
26,matteo-berrettini,Clay,0.38342255861177776,0.4444444444444444,0.26932668329177056,0.6054054054054054,0.32589285714285715,0.32904576727490276,0.3924618606042477,0.040612885360900866,0.1059220028887819
27,matteo-berrettini,Grass,0.3732142857142857,0.4,0.29577464788732394,0.6162790697674418,0.3113207547169811,0.54,0.25,0.06875,0.18421052631578946
28,matteo-berrettini,Carpet,0.375,0.6470588235294118,0.2708333333333333,0.5789473684210527,0.36363636363636365,0.4214876033057851,0.3202479338842975,0.11337209302325581,0.3023255813953488
29,matteo-berrettini,All surfaces,0.37877075028262036,0.5213675213675214,0.266721044045677,0.6055846422338569,0.3256484149855908,0.4688279301745636,0.3179551122194514,0.0597965133575296,0.1578699340245052
30,casper-ruud,Hard,0.3940710452338359,0.5,0.2992125984251969,0.6165644171779141,0.31094527363184077,0.30814441645675905,0.3895885810243493,0.03961155123945822,0.10051880674448768
31,casper-ruud,Clay,0.39444543668512233,0.43636363636363634,0.3023516237402016,0.615625,0.31218274111675126,0.4383561643835616,0.3401826484018265,0.029648151455617073,0.07516413855558071
32,casper-ruud,Grass,0.4019607843137255,0.25,0.3333333333333333,0.6666666666666666,0.25,0.13496932515337423,0.4049079754601227,0.058823529411764705,0.14634146341463414
33,casper-ruud,Carpet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,casper-ruud,All surfaces,0.39439952672056794,0.449438202247191,0.3017391304347826,0.6162162162162163,0.31140350877192985,0.3895151432839875,0.35759880483498574,0.03240649444554,0.08216666666666667
35,andrey-rublev,Hard,0.36582241630276563,0.5205479452054794,0.2850609756097561,0.6138996138996139,0.31446540880503143,0.6940220787335971,0.17642157883774215,0.04960698689956332,0.13560401082285534
36,andrey-rublev,Clay,0.38069538142189935,0.5,0.28040973111395645,0.6160815402038505,0.3115808823529412,0.4910245788456228,0.29549848108257387,0.023559937727036843,0.061886586695747
37,andrey-rublev,Grass,0.38223938223938225,0.4,0.2706766917293233,0.625,0.3,0.45987654320987653,0.30709876543209874,0.04247104247104247,0.1111111111111111
38,andrey-rublev,Carpet,0.37142857142857144,0.5,0.16666666666666666,0.6153846153846154,0.3125,0.15942028985507245,0.4782608695652174,0.07857142857142857,0.21153846153846154
39,andrey-rublev,All surfaces,0.37177238282346337,0.5032679738562091,0.2819481680071492,0.615113547376664,0.31285805219605345,0.5897046046915726,0.23696785403996526,0.04055571147909066,0.1090874775879966
40,carlos-alcaraz,Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,carlos-alcaraz,Clay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,carlos-alcaraz,Grass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,carlos-alcaraz,Carpet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,carlos-alcaraz,All surfaces,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,felix-auger-aliassime,Hard,0.37562143251703184,0.6086956521739131,0.28820960698689957,0.6380753138075314,0.2836065573770492,0.44892703862660943,0.3283261802575107,0.054686061498803167,0.14558823529411766
46,felix-auger-aliassime,Clay,0.3812535132096683,0.65,0.31687898089171973,0.6026587887740029,0.32965686274509803,0.4212818917237088,0.36807716241443683,0.04370432827431141,0.11463324732768153
47,felix-auger-aliassime,Grass,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.5655737704918032,0.0,0.0
48,felix-auger-aliassime,Carpet,0.38144329896907214,0.0,0.5,0.8,0.125,0.9,-0.1,0.08247422680412371,0.21621621621621623
49,felix-auger-aliassime,All surfaces,0.3788358114520721,0.6119402985074627,0.30514705882352944,0.618103448275862,0.3089260808926081,0.42525501231093915,0.35437917692578264,0.04871875988611199,0.12860125260960334
50,cameron-norrie,Hard,0.3834437086092715,0.7,0.3083528493364559,0.6104319478402608,0.3190921228304406,0.5912491498526411,0.2695533892541374,0.03612950699043414,0.09422375743619267
51,cameron-norrie,Clay,0.3960655737704918,0.3333333333333333,0.2711864406779661,0.6197183098591549,0.3068181818181818,0.4594594594594595,0.2922297297297297,0.022950819672131147,0.057947019867549666
52,cameron-norrie,Grass,0.3944990176817289,0.2,0.2876712328767123,0.6194029850746269,0.3072289156626506,0.8931297709923665,-0.0019083969465648854,0.02711198428290766,0.06872509960159362
53,cameron-norrie,Carpet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,cameron-norrie,All surfaces,0.3861268403171008,0.6078431372549019,0.3035598705501618,0.6127061698228466,0.3160518444666002,0.6057535733671069,0.24624570291297268,0.03369195922989807,0.0872561959231559
55,jannik-sinner,Hard,0.0,0.6,0.0,0.0,0.0,0.0,0.5726102941176471,0.0,0.0
56,jannik-sinner,Clay,0.3493975903614458,0.5,0.42857142857142855,0.8571428571428571,0.08333333333333333,0.012345679012345678,0.5432098765432098,0.012048192771084338,0.034482758620689655
57,jannik-sinner,Grass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,jannik-sinner,Carpet,0.0,0.0,0.0,0.0,0.0,0.0,0.3902439024390244,0.0,0.0
59,jannik-sinner,All surfaces,0.3493975903614458,0.5,0.42857142857142855,0.8571428571428571,0.08333333333333333,0.006957866254348666,0.553150367220719,0.012048192771084338,0.034482758620689655
60,taylor-fritz,Hard,0.3650865312264861,0.5102040816326531,0.27729528535980147,0.5997450605481198,0.3336875664187035,0.698936170212766,0.21471631205673758,0.06766992726360672,0.18535311898873316
61,taylor-fritz,Clay,0.3762761302868255,0.6,0.27388535031847133,0.6101694915254238,0.3194444444444444,0.2609871534820825,0.4178498985801217,0.0481283422459893,0.12790697674418605
62,taylor-fritz,Grass,0.37692955374684256,0.47368421052631576,0.28634361233480177,0.6217228464419475,0.3042168674698795,0.6402877697841727,0.20233812949640287,0.068762278978389,0.18242740134028296
63,taylor-fritz,Carpet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,taylor-fritz,All surfaces,0.3676384269223244,0.5151515151515151,0.27805611222444887,0.6037644787644788,0.3281374900079936,0.6123192807678289,0.24954440529704774,0.06624926628839757,0.1802022352315061
65,hubert-hurkacz,Hard,0.39165532879818593,0.5,0.28654970760233917,0.6142857142857143,0.313953488372093,0.5574819951987197,0.2683382235262737,0.05623582766439909,0.14358499305233904
66,hubert-hurkacz,Clay,0.3807899971582836,0.5576923076923077,0.3075684380032206,0.6113671274961597,0.3178391959798995,0.3336673346693387,0.3777555110220441,0.04035237283319125,0.10597014925373134
67,hubert-hurkacz,Grass,0.38018741633199465,0.3333333333333333,0.24,0.6071428571428571,0.3235294117647059,0.5347985347985348,0.17216117216117216,0.04819277108433735,0.1267605633802817
68,hubert-hurkacz,Carpet,0.39879518072289155,0.3333333333333333,0.31343283582089554,0.6,0.3333333333333333,0.55,0.2392857142857143,0.060240963855421686,0.1510574018126888
69,hubert-hurkacz,All surfaces,0.3876272912423625,0.5128205128205128,0.29528061224489793,0.6123595505617978,0.3165137614678899,0.4487581384133108,0.3168555582348686,0.050407331975560084,0.1300407198213582
70,diego-schwartzman,Hard,0.37276043777867857,0.37142857142857144,0.3014705882352941,0.6368375325803649,0.28512960436562074,0.9781021897810219,0.0267639902676399,0.0248074584515606,0.0665506742061766
71,diego-schwartzman,Clay,0.38905463360059667,0.6144578313253012,0.3202156334231806,0.6379362670713202,0.28377735490009515,0.9817760106030484,0.05467196819085487,0.014015787183790167,0.036025241632718266
72,diego-schwartzman,Grass,0.38783269961977185,0.2,0.33707865168539325,0.6594202898550725,0.25824175824175827,0.9699248120300752,-0.04887218045112782,0.02053231939163498,0.052941176470588235
73,diego-schwartzman,Carpet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,diego-schwartzman,All surfaces,0.3846338483023479,0.5284552845528455,0.3159466454310173,0.6383071553228621,0.2833219412166781,0.9803832116788321,0.04368156934306569,0.017107445229990397,0.04447722244284336
75,denis-shapovalov,Hard,0.3619130100076982,0.543859649122807,0.29245283018867924,0.6069651741293532,0.3237704918032787,0.5159873077861851,0.2946058091286307,0.06437644341801385,0.17787822387662855
76,denis-shapovalov,Clay,0.35723218007503127,0.7,0.28187919463087246,0.6411483253588517,0.2798507462686567,0.21319353429445173,0.4434250764525994,0.033764068361817424,0.09451575262543757
77,denis-shapovalov,Grass,0.3715798764342454,0.5882352941176471,0.22535211267605634,0.5950920245398773,0.3402061855670103,0.5381903642773208,0.27379553466509987,0.07502206531332745,0.20190023752969122
78,denis-shapovalov,Carpet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,denis-shapovalov,All surfaces,0.36262203626220363,0.5961538461538461,0.28170377541142305,0.6113945578231292,0.31780250347705147,0.42282713831698215,0.3392289622771867,0.061101148967257754,0.1684981684981685
80,reilly-opelka,Hard,0.37037037037037035,0.5,0.23045267489711935,0.6025878003696857,0.32975460122699385,0.6227129337539432,0.1971608832807571,0.12525437525437524,0.3381868131868132
81,reilly-opelka,Clay,0.3768405290741203,0.5952380952380952,0.2736318407960199,0.5777027027027027,0.3654970760233918,0.3230963399242743,0.37904922170803534,0.09732967307212378,0.2582781456953642
82,reilly-opelka,Grass,0.37575351640991295,0.47058823529411764,0.16666666666666666,0.6,0.3333333333333333,0.5061946902654867,0.26371681415929205,0.11386470194239785,0.30303030303030304
83,reilly-opelka,Carpet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,reilly-opelka,All surfaces,0.37258611691022964,0.5241379310344828,0.23751686909581646,0.5942668136714443,0.34137291280148424,0.4954188481675393,0.27405104712041883,0.11684498956158663,0.31360532306075994
85,pablo-carreno-busta,Hard,0.3865828890581366,0.6071428571428571,0.29854368932038833,0.6261682242990654,0.29850746268656714,0.9069627851140456,0.07232893157262905,0.03611322670728611,0.09341651617140043
86,pablo-carreno-busta,Clay,0.3789753671793686,0.5555555555555556,0.30736598534516,0.6332133213321333,0.2896233120113717,0.9002130681818182,0.10191761363636363,0.03010678077175128,0.07944257959515817
87,pablo-carreno-busta,Grass,0.3958115183246073,0.6666666666666666,0.16216216216216217,0.6434782608695652,0.27702702702702703,0.9826589595375722,-0.14450867052023122,0.033507853403141365,0.08465608465608465
88,pablo-carreno-busta,Carpet,0.0,0.0,0.0,0.0,0.0,0.0,0.6310679611650486,0.0,0.0
89,pablo-carreno-busta,All surfaces,0.38216261840007504,0.5733333333333334,0.30315571650284534,0.6310411488539077,0.2923413566739606,0.8941558441558441,0.09253246753246754,0.03240176310606771,0.08478527607361963
90,roberto-bautista-agut,Hard,0.3928850109952472,0.5638297872340425,0.2938428874734607,0.6120071684587813,0.3169838945827233,0.9766338079591091,0.0511135450894487,0.025927502305455062,0.06599259727363005
91,roberto-bautista-agut,Clay,0.40326340326340326,0.45454545454545453,0.30547550432276654,0.6174863387978142,0.30973451327433627,0.9978308026030369,0.03253796095444685,0.019532191945985048,0.048435319912298186
92,roberto-bautista-agut,Grass,0.4123137383330604,0.6818181818181818,0.3057471264367816,0.6140350877192983,0.3142857142857143,0.9939288811795317,0.03816131830008673,0.019977075487145897,0.048451151707704525
93,roberto-bautista-agut,Carpet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,roberto-bautista-agut,All surfaces,0.39818578580291814,0.5570469798657718,0.2983555207517619,0.6138404648705758,0.3145438898450947,0.9843330349149507,0.04465085049239033,0.02344786273586924,0.05888673973780357
95,nikoloz-basilashvili,Hard,0.3857291666666667,0.49206349206349204,0.29228775113415423,0.6251360174102285,0.2998259355961706,0.8233928985843583,0.09584590392202368,0.026875,0.06967323791520388
96,nikoloz-basilashvili,Clay,0.38504867872044507,0.65,0.2875605815831987,0.6470154753131908,0.2727790432801822,0.8858386340810177,0.04954804151322397,0.018011126564673158,0.04677623261694058
97,nikoloz-basilashvili,Grass,0.38461538461538464,0.4444444444444444,0.23026315789473684,0.6343612334801763,0.2881944444444444,0.7865853658536586,0.08231707317073171,0.02352501867064974,0.06116504854368932
98,nikoloz-basilashvili,Carpet,0.3985554826001313,0.7777777777777778,0.2903225806451613,0.6,0.3333333333333333,0.7052896725440806,0.19143576826196473,0.051871306631648066,0.1301482701812191
99,nikoloz-basilashvili,All surfaces,0.3859082607659935,0.5619834710743802,0.28717779246530073,0.6333050607859768,0.28950892857142857,0.8372260150916278,0.08276440292250568,0.024271459199068316,0.06289437585733881
100,gael-monfils,Hard,0.38557017110078134,0.5606060606060606,0.29976303317535546,0.6132208157524613,0.31536697247706424,0.9590672289754404,0.06648474323989084,0.0709623182672337,0.18404514556880852
101,gael-monfils,Clay,0.4023586541796739,0.6,0.30234833659491195,0.6161321671525753,0.3115141955835962,0.9813721035892776,0.04134484325306679,0.04066944155393687,0.10107758620689655
102,gael-monfils,Grass,0.4002669717772693,0.68,0.2608695652173913,0.5949720670391061,0.3403755868544601,0.9777777777777777,0.03768115942028986,0.08180778032036613,0.20438303954263934
103,gael-monfils,Carpet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,gael-monfils,All surfaces,0.39288610195145685,0.5952380952380952,0.29623567921440264,0.6119615521537913,0.3170447934845841,0.9684876840511903,0.05476812990229806,0.06305746256554408,0.16049807374793615
105,grigor-dimitrov,Hard,0.38204990968087243,0.6037735849056604,0.2721575649059982,0.6101290014333492,0.31949882537196556,0.9875126560917988,0.03661829227134661,0.0582391115273968,0.15243849049995623
106,grigor-dimitrov,Clay,0.3864215894602635,0.6,0.29093369418132614,0.6246684350132626,0.30042462845010615,0.9925768822905621,0.02386002120890774,0.04271143221419464,0.11053065713500138
107,grigor-dimitrov,Grass,0.3933787731256086,0.5,0.2694300518134715,0.5955414012738853,0.339572192513369,0.987724268177526,0.05288007554296506,0.0759493670886076,0.19306930693069307
108,grigor-dimitrov,Carpet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,grigor-dimitrov,All surfaces,0.38428478207061045,0.5875,0.27597499255730873,0.6121480544131604,0.31679586563307494,0.9886145868560478,0.03584714237402773,0.056996917261087736,0.14831947534840145
110,marin-cilic,Hard,0.361928455005576,0.6590909090909091,0.27025666834423756,0.6072335025380711,0.3234064785788924,0.9716713881019831,0.06151355726426548,0.08509908209659432,0.23512680730030813
111,marin-cilic,Clay,0.3613810449296902,0.5555555555555556,0.304635761589404,0.6160583941605839,0.31161137440758296,0.988950276243094,0.05027624309392265,0.061506802332228196,0.1701993040177159
112,marin-cilic,Grass,0.3795782463928968,0.6153846153846154,0.24957264957264957,0.5848214285714286,0.3549618320610687,0.983739837398374,0.0545876887340302,0.1072881982981872,0.2826510721247563
113,marin-cilic,Carpet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,marin-cilic,All surfaces,0.36537216828478963,0.6257668711656442,0.27442140066125636,0.6057585825027686,0.32541133455210236,0.9778144913854142,0.05770592400283219,0.08444112521782425,0.23110989984329222
115,alex-de-minaur,Hard,0.3672264497507216,0.7027027027027027,0.2913793103448276,0.6163849154746424,0.3111814345991561,0.41827061189313414,0.33467394426888825,0.030700603516137497,0.08360128617363344
116,alex-de-minaur,Clay,0.3547528517110266,0.44,0.2596899224806202,0.6540084388185654,0.2645161290322581,0.1915204678362573,0.4557748538011696,0.02053231939163498,0.05787781350482315
117,alex-de-minaur,Grass,0.3810240963855422,0.5882352941176471,0.2857142857142857,0.6046511627906976,0.3269230769230769,0.613614573346117,0.2569511025886865,0.03132530120481928,0.08221343873517786
118,alex-de-minaur,Carpet,0.3705179282868526,0.625,0.3,0.6551724137931034,0.2631578947368421,0.7958656330749354,0.165374677002584,0.037848605577689244,0.10215053763440861
119,alex-de-minaur,All surfaces,0.3684175620108768,0.5977011494252874,0.2845973416731822,0.6232420429311621,0.3022565320665083,0.382895253040408,0.35883352948868835,0.029778485210240086,0.08082808280828083
120,john-isner,Hard,0.40698810606826374,0.5885167464114832,0.23282718727404195,0.5835843373493976,0.3567741935483871,0.9718004338394793,0.037043217086601035,0.13723508204454327,0.3371967878135607
121,john-isner,Clay,0.40965166908563133,0.5747126436781609,0.20892018779342722,0.5697211155378487,0.3776223776223776,0.9631701631701631,0.032167832167832165,0.11202830188679246,0.2734720992028344
122,john-isner,Grass,0.4211307315625464,0.6981132075471698,0.27705627705627706,0.59375,0.34210526315789475,0.9644444444444444,0.04814814814814815,0.15046742840184005,0.3572938689217759
123,john-isner,Carpet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,john-isner,All surfaces,0.4096159521099448,0.6017191977077364,0.23284313725490197,0.5811078140454995,0.3604255319148936,0.9688026981450253,0.03752107925801012,0.13325745120357488,0.3253229043379818
125,karen-khachanov,Hard,0.37267080745341613,0.6020408163265306,0.27991602519244224,0.6166547020818378,0.3108265424912689,0.7249904906808673,0.17383035374667175,0.06727023897252342,0.1805084745762712
126,karen-khachanov,Clay,0.36033519553072624,0.4489795918367347,0.2907092907092907,0.6206140350877193,0.30565371024734983,0.701290109163083,0.19880913000330797,0.0446927374301676,0.12403100775193798
127,karen-khachanov,Grass,0.39465999165623694,0.5789473684210527,0.2945205479452055,0.6040609137055838,0.3277310924369748,0.6091794158553546,0.21001390820584145,0.07592824363788069,0.19238900634249473
128,karen-khachanov,Carpet,0.0,0.0,0.0,0.0,0.0,0.0,0.29411764705882354,0.0,0.0
129,karen-khachanov,All surfaces,0.3701882682433484,0.5542168674698795,0.28493788819875776,0.6171063149480416,0.31023316062176165,0.7064433847177554,0.18531662415437508,0.06037031274311498,0.16308002689979825
130,lorenzo-sonego,Hard,0.38807753584705257,0.5,0.3018242122719735,0.6245136186770428,0.30062305295950154,0.9077399380804954,0.0891640866873065,0.05363781200212427,0.13821416353061922
131,lorenzo-sonego,Clay,0.38345529180796,0.58,0.28756218905472636,0.6235632183908046,0.30184331797235026,0.4798733604703754,0.30031659882406153,0.029448509726932002,0.0767977658831743
132,lorenzo-sonego,Grass,0.4021164021164021,1.0,0.3333333333333333,0.6721311475409836,0.24390243902439024,0.9931972789115646,-0.04081632653061224,0.04894179894179894,0.12171052631578948
133,lorenzo-sonego,Carpet,0.39905660377358493,0.2,0.2857142857142857,0.6197183098591549,0.3068181818181818,0.6864686468646864,0.16831683168316833,0.05188679245283019,0.13002364066193853
134,lorenzo-sonego,All surfaces,0.38664007005935586,0.5333333333333333,0.29363689433741974,0.6254437869822486,0.29943235572374644,0.6076768922460305,0.23385232002466472,0.040186824948915054,0.10393859317981628
135,alejandro-davidovich-fokina,Hard,0.38202247191011235,0.75,0.26666666666666666,0.6666666666666666,0.25,0.03347799132052077,0.5362678239305642,0.00749063670411985,0.0196078431372549
136,alejandro-davidovich-fokina,Clay,0.3938356164383562,0.6190476190476191,0.30952380952380953,0.6325088339222615,0.2905027932960894,0.2508038585209003,0.4262746899402848,0.011643835616438357,0.029565217391304348
137,alejandro-davidovich-fokina,Grass,0.37373737373737376,1.0,0.35714285714285715,0.6086956521739131,0.32142857142857145,0.21468926553672316,0.4745762711864407,0.020202020202020204,0.05405405405405406
138,alejandro-davidovich-fokina,Carpet,0.40804597701149425,0.4,0.25,0.7142857142857143,0.2,0.11356466876971609,0.501577287066246,0.07471264367816093,0.18309859154929578
139,alejandro-davidovich-fokina,All surfaces,0.3925259904467547,0.6511627906976745,0.3081570996978852,0.6352941176470588,0.28703703703703703,0.1573295985060691,0.4752567693744164,0.01489182354593987,0.03793843951324266
140,frances-tiafoe,Hard,0.377043187633819,0.4605263157894737,0.2772020725388601,0.6136653895274585,0.31477627471383973,0.9459119496855346,0.0450314465408805,0.053579821400595334,0.14210526315789473
141,frances-tiafoe,Clay,0.38158581116327595,0.7083333333333334,0.2802275960170697,0.6265060240963856,0.2980769230769231,0.9724647414372062,0.03089321692411014,0.037037037037037035,0.09706083390293917
142,frances-tiafoe,Grass,0.3823157894736842,0.6666666666666666,0.2711864406779661,0.6054054054054054,0.32589285714285715,0.9288702928870293,0.014644351464435146,0.064,0.16740088105726872
143,frances-tiafoe,Carpet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,frances-tiafoe,All surfaces,0.3786653877774733,0.5321100917431193,0.27780126849894293,0.6165631469979296,0.3109469442578912,0.9511948838774823,0.03904409289801414,0.05008221430528912,0.1322598154514203
145,cristian-garin,Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,cristian-garin,Clay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,cristian-garin,Grass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,cristian-garin,Carpet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,cristian-garin,All surfaces,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
